match_id,start_date,venue,team_1,team_2,winner,toss_winner,toss_decision
1388392,2023-08-30,Multan Cricket Stadium,Pakistan,Nepal,Pakistan,Pakistan,bat
1388393,2023-08-31,Pallekele International Cricket Stadium,Bangladesh,Sri Lanka,Sri Lanka,Bangladesh,bat
1388394,2023-09-02,Pallekele International Cricket Stadium,India,Pakistan,No Result,India,bat
1388398,2023-09-04,Pallekele International Cricket Stadium,Nepal,India,India,India,field
1388401,2023-09-06,"Gaddafi Stadium, Lahore",Bangladesh,Pakistan,Pakistan,Bangladesh,bat
1388403,2023-09-09,"R Premadasa Stadium, Colombo",Sri Lanka,Bangladesh,Sri Lanka,Bangladesh,field
1388406,2023-09-10,"R Premadasa Stadium, Colombo",India,Pakistan,India,Pakistan,field
1388407,2023-09-12,"R Premadasa Stadium, Colombo",India,Sri Lanka,India,India,bat
1388410,2023-09-14,"R Premadasa Stadium, Colombo",Pakistan,Sri Lanka,Sri Lanka,Pakistan,bat
1388412,2023-09-15,"R Premadasa Stadium, Colombo",Bangladesh,India,Bangladesh,India,field
1388414,2023-09-17,"R Premadasa Stadium, Colombo",Sri Lanka,India,India,Sri Lanka,bat
1389388,2023-09-22,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Australia,India,India,India,field
1389389,2023-09-24,"Holkar Cricket Stadium, Indore",India,Australia,India,Australia,field
1389390,2023-09-27,"Saurashtra Cricket Association Stadium, Rajkot",Australia,India,Australia,Australia,bat
1395700,2023-09-21,"Shere Bangla National Stadium, Mirpur",New Zealand,Bangladesh,No Result,Bangladesh,field
1395701,2023-09-23,"Shere Bangla National Stadium, Mirpur",New Zealand,Bangladesh,New Zealand,New Zealand,bat
1395702,2023-09-26,"Shere Bangla National Stadium, Mirpur",Bangladesh,New Zealand,New Zealand,Bangladesh,bat
1408102,2023-12-17,"University Oval, Dunedin",New Zealand,Bangladesh,New Zealand,Bangladesh,field
1408106,2023-12-13,Harare Sports Club,Zimbabwe,Ireland,No Result,Ireland,field
1408107,2023-12-15,Harare Sports Club,Zimbabwe,Ireland,Ireland,Zimbabwe,bat
1408108,2023-12-17,Harare Sports Club,Zimbabwe,Ireland,Ireland,Ireland,field
1412539,2024-01-06,"R Premadasa Stadium, Colombo",Sri Lanka,Zimbabwe,No Result,Sri Lanka,bat
1412540,2024-01-08,"R Premadasa Stadium, Colombo",Zimbabwe,Sri Lanka,Sri Lanka,Zimbabwe,bat
1412541,2024-01-11,"R Premadasa Stadium, Colombo",Zimbabwe,Sri Lanka,Sri Lanka,Zimbabwe,bat
1419827,2024-03-13,"Zahur Ahmed Chowdhury Stadium, Chattogram",Sri Lanka,Bangladesh,Bangladesh,Sri Lanka,bat
1419828,2024-03-15,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,Sri Lanka,Sri Lanka,Sri Lanka,field
1419829,2024-03-18,"Zahur Ahmed Chowdhury Stadium, Chattogram",Sri Lanka,Bangladesh,Bangladesh,Sri Lanka,bat
1420220,2024-02-08,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,Canada,Nepal,Nepal,bat
1420221,2024-02-10,"Tribhuvan University International Cricket Ground, Kirtipur",Canada,Nepal,Nepal,Canada,bat
1420222,2024-02-12,"Tribhuvan University International Cricket Ground, Kirtipur",Canada,Nepal,Nepal,Nepal,field
1420529,2024-02-15,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,Namibia,Namibia,Namibia,field
1420530,2024-02-17,"Tribhuvan University International Cricket Ground, Kirtipur",Netherlands,Nepal,Nepal,Nepal,field
1420531,2024-02-19,"Tribhuvan University International Cricket Ground, Kirtipur",Namibia,Netherlands,Netherlands,Netherlands,field
1420532,2024-02-21,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,Namibia,Namibia,Namibia,field
1420533,2024-02-23,"Tribhuvan University International Cricket Ground, Kirtipur",Namibia,Netherlands,Namibia,Netherlands,field
1420534,2024-02-25,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,Netherlands,Netherlands,Netherlands,field
1421069,2024-02-28,Dubai International Cricket Stadium,United Arab Emirates,Canada,Canada,Canada,field
1421070,2024-03-01,Dubai International Cricket Stadium,Scotland,Canada,Canada,Canada,field
1421071,2024-03-03,Dubai International Cricket Stadium,United Arab Emirates,Scotland,Scotland,Scotland,field
1421072,2024-03-05,Dubai International Cricket Stadium,Canada,United Arab Emirates,Canada,United Arab Emirates,field
1421073,2024-03-07,Dubai International Cricket Stadium,Scotland,Canada,Canada,Canada,field
1421074,2025-05-04,"VRA Ground, Amstelveen",United Arab Emirates,Scotland,Scotland,Scotland,field
1426549,2024-11-04,Melbourne Cricket Ground,Pakistan,Australia,Australia,Australia,field
1426550,2024-11-08,Adelaide Oval,Australia,Pakistan,Pakistan,Pakistan,field
1426551,2024-11-10,Perth Stadium,Australia,Pakistan,Pakistan,Pakistan,field
1428956,2024-07-16,"Forthill, Dundee",Oman,Scotland,No Result,Scotland,field
1428957,2024-07-18,"Forthill, Dundee",Oman,Namibia,Namibia,Namibia,field
1428958,2024-07-20,"Forthill, Dundee",Scotland,Namibia,Scotland,Namibia,field
1428959,2024-07-22,"Forthill, Dundee",Oman,Scotland,Scotland,Scotland,field
1428960,2024-07-24,"Forthill, Dundee",Namibia,Oman,Oman,Oman,field
1428961,2024-07-26,"Forthill, Dundee",Scotland,Namibia,Scotland,Namibia,field
1431088,2024-10-02,"Zayed Cricket Stadium, Abu Dhabi",South Africa,Ireland,South Africa,South Africa,bat
1431089,2024-10-04,"Zayed Cricket Stadium, Abu Dhabi",South Africa,Ireland,South Africa,South Africa,bat
1431090,2024-10-07,"Zayed Cricket Stadium, Abu Dhabi",Ireland,South Africa,Ireland,Ireland,bat
1432214,2024-12-17,"Boland Park, Paarl",South Africa,Pakistan,Pakistan,South Africa,bat
1432215,2024-12-19,"Newlands, Cape Town",Pakistan,South Africa,Pakistan,South Africa,field
1432216,2024-12-22,"The Wanderers Stadium, Johannesburg",Pakistan,South Africa,Pakistan,South Africa,field
1433370,2024-10-31,"Sir Vivian Richards Stadium, North Sound, Antigua",England,West Indies,West Indies,West Indies,field
1433371,2024-11-02,"Sir Vivian Richards Stadium, North Sound, Antigua",West Indies,England,England,England,field
1433372,2024-11-06,"Kensington Oval, Bridgetown, Barbados",England,West Indies,West Indies,West Indies,field
1433380,2024-12-08,"Warner Park, Basseterre, St Kitts",Bangladesh,West Indies,West Indies,Bangladesh,bat
1433381,2024-12-10,"Warner Park, Basseterre, St Kitts",Bangladesh,West Indies,West Indies,West Indies,field
1433382,2024-12-12,"Warner Park, Basseterre, St Kitts",Bangladesh,West Indies,West Indies,West Indies,field
1439904,2025-02-06,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",England,India,India,England,bat
1439905,2025-02-09,"Barabati Stadium, Cuttack",England,India,India,England,bat
1439906,2025-02-12,"Narendra Modi Stadium, Ahmedabad",India,England,India,England,field
1442220,2025-02-08,"Gaddafi Stadium, Lahore",New Zealand,Pakistan,New Zealand,New Zealand,bat
1442221,2025-02-10,"Gaddafi Stadium, Lahore",South Africa,New Zealand,New Zealand,New Zealand,field
1442222,2025-02-12,"National Stadium, Karachi",South Africa,Pakistan,Pakistan,South Africa,bat
1442223,2025-02-14,"National Stadium, Karachi",Pakistan,New Zealand,New Zealand,Pakistan,bat
1442990,2024-08-02,"R Premadasa Stadium, Colombo",Sri Lanka,India,No Result,Sri Lanka,bat
1442991,2024-08-04,"R Premadasa Stadium, Colombo",Sri Lanka,India,Sri Lanka,Sri Lanka,bat
1442992,2024-08-07,"R Premadasa Stadium, Colombo",Sri Lanka,India,Sri Lanka,Sri Lanka,bat
1443546,2025-01-05,"Basin Reserve, Wellington",Sri Lanka,New Zealand,New Zealand,New Zealand,field
1443547,2025-01-08,"Seddon Park, Hamilton",New Zealand,Sri Lanka,New Zealand,Sri Lanka,field
1443548,2025-01-11,"Eden Park, Auckland",Sri Lanka,New Zealand,Sri Lanka,Sri Lanka,bat
1443554,2025-03-29,"McLean Park, Napier",New Zealand,Pakistan,New Zealand,Pakistan,field
1443555,2025-04-02,"Seddon Park, Hamilton",New Zealand,Pakistan,New Zealand,Pakistan,field
1443556,2025-04-05,"Bay Oval, Mount Maunganui",New Zealand,Pakistan,New Zealand,Pakistan,field
1444649,2024-11-24,"Queens Sports Club, Bulawayo",Zimbabwe,Pakistan,Zimbabwe,Pakistan,field
1444650,2024-11-26,"Queens Sports Club, Bulawayo",Zimbabwe,Pakistan,Pakistan,Zimbabwe,bat
1444651,2024-11-28,"Queens Sports Club, Bulawayo",Pakistan,Zimbabwe,Pakistan,Pakistan,bat
1445034,2024-08-11,"Sportpark Westvliet, The Hague",Canada,Netherlands,Netherlands,Canada,bat
1445035,2024-08-13,"Sportpark Westvliet, The Hague",United States of America,Canada,United States of America,Canada,field
1445036,2024-08-15,"Sportpark Westvliet, The Hague",Netherlands,United States of America,Netherlands,United States of America,field
1445037,2024-08-17,"Hazelaarweg, Rotterdam",Netherlands,Canada,Netherlands,Canada,field
1445038,2024-08-19,"Hazelaarweg, Rotterdam",United States of America,Canada,United States of America,Canada,field
1445039,2024-08-21,"Hazelaarweg, Rotterdam",Netherlands,United States of America,Netherlands,United States of America,field
1448343,2025-05-29,"Edgbaston, Birmingham",England,West Indies,England,West Indies,field
1448344,2025-06-01,"Sophia Gardens, Cardiff",West Indies,England,England,England,field
1448345,2025-06-03,"Kennington Oval, London",West Indies,England,England,England,field
1448354,2025-09-02,"Headingley, Leeds",England,South Africa,South Africa,South Africa,field
1448355,2025-09-04,"Lord's, London",South Africa,England,South Africa,England,field
1448356,2025-09-07,"The Rose Bowl, Southampton",England,South Africa,England,South Africa,field
1450690,2024-09-16,"United Cricket Club Ground, Windhoek",Namibia,United States of America,United States of America,United States of America,field
1450691,2024-09-18,"United Cricket Club Ground, Windhoek",United Arab Emirates,United States of America,United States of America,United States of America,field
1450692,2024-09-20,"United Cricket Club Ground, Windhoek",Namibia,United Arab Emirates,United Arab Emirates,United Arab Emirates,field
1450693,2024-09-22,"United Cricket Club Ground, Windhoek",Namibia,United States of America,United States of America,Namibia,bat
1450694,2024-09-24,"United Cricket Club Ground, Windhoek",United States of America,United Arab Emirates,United States of America,United Arab Emirates,field
1450695,2024-09-26,"Wanderers Cricket Ground, Windhoek",United Arab Emirates,Namibia,Namibia,Namibia,field
1450696,2024-09-16,"Maple Leaf North-West Ground, King City",Canada,Nepal,Canada,Nepal,field
1450697,2024-09-18,"Maple Leaf North-West Ground, King City",Nepal,Oman,Oman,Oman,field
1450698,2024-09-20,"Maple Leaf North-West Ground, King City",Canada,Oman,Canada,Oman,field
1450699,2024-09-22,"Maple Leaf North-West Ground, King City",Nepal,Canada,Canada,Nepal,bat
1450701,2024-09-26,"Maple Leaf North-West Ground, King City",Oman,Canada,Canada,Canada,field
1450702,2024-10-25,"Grand Prairie Stadium, Dallas",United States of America,Scotland,Scotland,Scotland,field
1450704,2024-10-29,"Grand Prairie Stadium, Dallas",Scotland,Nepal,Nepal,Nepal,field
1450705,2024-10-31,"Grand Prairie Stadium, Dallas",Scotland,United States of America,Scotland,United States of America,field
1450706,2024-11-02,"Grand Prairie Stadium, Dallas",United States of America,Nepal,United States of America,Nepal,field
1450707,2024-11-04,"Grand Prairie Stadium, Dallas",Nepal,Scotland,No Result,Scotland,field
1451817,2024-10-20,Pallekele International Cricket Stadium,West Indies,Sri Lanka,Sri Lanka,West Indies,bat
1451818,2024-10-23,Pallekele International Cricket Stadium,West Indies,Sri Lanka,Sri Lanka,Sri Lanka,field
1451819,2024-10-26,Pallekele International Cricket Stadium,Sri Lanka,West Indies,West Indies,West Indies,field
1456443,2024-11-13,Rangiri Dambulla International Stadium,Sri Lanka,New Zealand,Sri Lanka,Sri Lanka,bat
1456444,2024-11-17,Pallekele International Cricket Stadium,New Zealand,Sri Lanka,Sri Lanka,Sri Lanka,field
1456445,2024-11-19,Pallekele International Cricket Stadium,New Zealand,Sri Lanka,No Result,New Zealand,bat
1457464,2024-11-01,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,Oman,Oman,Oman,field
1457465,2024-11-03,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,Netherlands,United Arab Emirates,Netherlands,field
1457466,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,Oman,Oman,Oman,field
1457467,2024-11-07,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,Oman,Oman,Oman,field
1457468,2024-11-09,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,United Arab Emirates,Netherlands,United Arab Emirates,field
1457469,2024-11-11,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Netherlands,Oman,Netherlands,field
1459908,2025-02-12,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Sri Lanka,Sri Lanka,bat
1466414,2025-02-19,"National Stadium, Karachi",New Zealand,Pakistan,New Zealand,Pakistan,field
1466415,2025-02-20,Dubai International Cricket Stadium,Bangladesh,India,India,Bangladesh,bat
1466417,2025-02-22,"Gaddafi Stadium, Lahore",England,Australia,Australia,Australia,field
1466418,2025-02-23,Dubai International Cricket Stadium,Pakistan,India,India,Pakistan,bat
1466419,2025-02-24,Rawalpindi Cricket Stadium,Bangladesh,New Zealand,New Zealand,New Zealand,field
1466424,2025-03-01,"National Stadium, Karachi",England,South Africa,South Africa,England,bat
1466425,2025-03-02,Dubai International Cricket Stadium,India,New Zealand,India,New Zealand,field
1466426,2025-03-04,Dubai International Cricket Stadium,Australia,India,India,Australia,bat
1466427,2025-03-05,"Gaddafi Stadium, Lahore",New Zealand,South Africa,New Zealand,New Zealand,bat
1466428,2025-03-09,Dubai International Cricket Stadium,New Zealand,India,India,New Zealand,bat
1467701,2025-02-14,Harare Sports Club,Zimbabwe,Ireland,Zimbabwe,Ireland,field
1467702,2025-02-16,Harare Sports Club,Zimbabwe,Ireland,Ireland,Ireland,field
1467703,2025-02-18,Harare Sports Club,Ireland,Zimbabwe,Zimbabwe,Zimbabwe,field
1468879,2025-02-08,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,Namibia,United States of America,Namibia,field
1468880,2025-02-10,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,Oman,Namibia,Oman,field
1468881,2025-02-12,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,Oman,Oman,United States of America,bat
1468882,2025-02-14,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,Namibia,United States of America,Namibia,field
1468883,2025-02-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,Oman,Oman,Namibia,bat
1468884,2025-02-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,Oman,United States of America,Oman,field
1469168,2025-02-14,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Sri Lanka,Sri Lanka,bat
1472511,2025-05-21,"Castle Avenue, Dublin",Ireland,West Indies,Ireland,West Indies,field
1472512,2025-05-23,"Castle Avenue, Dublin",West Indies,Ireland,No Result,Ireland,field
1472513,2025-05-25,"Castle Avenue, Dublin",West Indies,Ireland,West Indies,Ireland,field
1472528,2025-08-08,"Brian Lara Stadium, Tarouba, Trinidad",West Indies,Pakistan,Pakistan,Pakistan,field
1472529,2025-08-10,"Brian Lara Stadium, Tarouba, Trinidad",Pakistan,West Indies,West Indies,West Indies,field
1472530,2025-08-12,"Brian Lara Stadium, Tarouba, Trinidad",West Indies,Pakistan,West Indies,Pakistan,field
1474410,2025-03-07,"Wanderers Cricket Ground, Windhoek",Netherlands,Namibia,Netherlands,Namibia,field
1474411,2025-03-09,"Wanderers Cricket Ground, Windhoek",Canada,Namibia,No Result,Canada,bat
1474413,2025-03-13,"Wanderers Cricket Ground, Windhoek",Namibia,Netherlands,Netherlands,Namibia,bat
1474414,2025-03-15,"Wanderers Cricket Ground, Windhoek",Namibia,Canada,Namibia,Namibia,bat
1478901,2025-08-19,"Cazaly's Stadium, Cairns",South Africa,Australia,South Africa,Australia,field
1478902,2025-08-22,"Great Barrier Reef Arena, Mackay",South Africa,Australia,South Africa,South Africa,bat
1478903,2025-08-24,"Great Barrier Reef Arena, Mackay",Australia,South Africa,Australia,Australia,bat
1478904,2025-10-19,Perth Stadium,India,Australia,Australia,Australia,field
1478905,2025-10-23,Adelaide Oval,India,Australia,Australia,Australia,field
1478906,2025-10-25,Sydney Cricket Ground,Australia,India,India,Australia,bat
1479573,2025-11-30,"JSCA International Stadium Complex, Ranchi",India,South Africa,India,South Africa,field
1479574,2025-12-03,"Shaheed Veer Narayan Singh International Stadium, Raipur",India,South Africa,South Africa,South Africa,field
1479575,2025-12-06,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",South Africa,India,India,India,field
1481530,2025-05-06,"VRA Ground, Amstelveen",Netherlands,United Arab Emirates,Netherlands,United Arab Emirates,field
1481531,2025-05-08,"VRA Ground, Amstelveen",United Arab Emirates,Scotland,United Arab Emirates,United Arab Emirates,bat
1481532,2025-05-10,"VRA Ground, Amstelveen",Netherlands,Scotland,Netherlands,Netherlands,bat
1481533,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",United Arab Emirates,Netherlands,Netherlands,United Arab Emirates,bat
1481534,2025-05-14,"Sportpark Maarschalkerweerd, Utrecht",United Arab Emirates,Scotland,Scotland,United Arab Emirates,bat
1481535,2025-05-16,"Sportpark Maarschalkerweerd, Utrecht",Scotland,Netherlands,Scotland,Netherlands,field
1482564,2025-05-17,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",United States of America,Canada,United States of America,United States of America,bat
1482565,2025-05-19,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Oman,Canada,Oman,Oman,bat
1482566,2025-05-21,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Oman,United States of America,No Result,United States of America,field
1482567,2025-05-23,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Canada,Oman,Oman,Canada,bat
1482568,2025-05-25,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",United States of America,Canada,United States of America,United States of America,bat
